Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias
592,N_AC100b_X1.11b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,1.108662625,1.108662625,0.3,0.35,0.4,skew,0.032409294,0.032409294,0.37787634,0.230424222,0.479169555,1.019039988,0.947,1.843215344,6.763638012,20.56451903,0.260972184,0.260972184,0.529169909,0.499102176,0.656831122,1.138908095,0.945,2.260701014,39.73200657,0.020362208,0.020362208,0.341399736,0.186848756,0.431996247,0.910571849,0.953,1.859704068,4.713515017,20.56719158,0.26754099,0.26754099,0.526106423,0.49326189,0.64969671,1.001782402,0.98,2.542233023,41.17936669,-0.746876937,-0.746876937,0.747633946,0.664507106,0.326785459,0.976409229,0.402,1.311924777,-228.5526839
593,N_AC300b_X1.11b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,1.108662625,1.108662625,0.3,0.35,0.4,skew,0.004225384,0.004225384,0.220499937,0.076602626,0.276878011,0.943266443,0.964,1.150620663,1.526081478,66.1240782,0.157289145,0.157289145,0.293209394,0.137156532,0.335453701,0.99580615,0.942,1.320492293,46.88848105,0.000847854,0.000847854,0.207327617,0.06872181,0.262278251,0.939613794,0.96,1.094185568,0.3232651,66.12405176,0.162012718,0.162012718,0.299443104,0.142120843,0.340571155,0.911168557,0.96,1.465167322,47.57088655,-0.727184063,-0.727184063,0.727292668,0.583737876,0.234512707,0.980796691,0.115,0.937271637,-310.0830109
594,N_AC1000b_X1.11b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,1.108662625,1.108662625,0.3,0.35,0.4,skew,-0.014189608,-0.014189608,0.156777666,0.038249519,0.195157014,0.902669797,0.973,0.847487576,-7.270867783,219.9621275,0.123353438,0.123353438,0.202592235,0.066239638,0.225996995,0.952639391,0.928,0.929934192,54.5818928,-0.015488963,-0.015488963,0.153414332,0.037401436,0.192869715,0.924078701,0.961,0.818150435,-8.030790653,219.962162,0.121790857,0.121790857,0.201259867,0.06488131,0.223826709,0.904614627,0.944,0.969898728,54.41301346,-0.742606401,-0.742606401,0.742606401,0.585664708,0.185026149,0.944693769,0.024,0.767750568,-401.352135
595,N_AC100b_X0.4b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,100,0.400477567,0.400477567,0.2,0,0.4,skew,-2.195243933,-2.195243933,3.055155672,28.515678,4.870349307,4.441173588,0.657,4.298732777,-45.07364451,3.161904413,-0.348723734,-0.348723734,0.839717335,1.509149114,1.178528659,1.294597321,0.949,3.568482169,-29.58975425,-0.240551394,-0.240551394,0.724875619,1.144994454,1.043176734,0.7136014,0.949,5.730338612,-23.05950529,3.884469258,-0.345844869,-0.345844869,0.827297975,1.421142312,1.141418624,1.069085345,0.989,4.185146497,-30.29956427,-0.554988164,-0.554988164,0.579204363,0.478467509,0.413069333,1.079011054,0.725,1.500635259,-134.3571452
596,N_AC300b_X0.4b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.400477567,0.400477567,0.2,0,0.4,skew,-0.628788742,-0.628788742,1.13159941,4.625789563,2.057826263,2.577052166,0.792,3.130138703,-30.55596836,7.393246155,-0.227383147,-0.227383147,0.433650962,0.294824891,0.493320546,1.011174193,0.943,1.912411352,-46.09237315,-0.176668873,-0.176668873,0.406906476,0.255817595,0.474162984,0.536569765,0.982,3.464013187,-37.25910268,7.943872793,-0.231838288,-0.231838288,0.442639772,0.305696851,0.50219524,0.91790799,0.968,2.144625812,-46.16497126,-0.52562638,-0.52562638,0.530474212,0.343438835,0.259273921,1.001759532,0.473,1.01454996,-202.7301392
597,N_AC1000b_X0.4b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.400477567,0.400477567,0.2,0,0.4,skew,-0.255700547,-0.255700547,0.45311991,0.342727892,0.52689918,1.131676785,0.865,1.825085447,-48.52931208,23.75515942,-0.210641896,-0.210641896,0.285766472,0.126315572,0.286404594,0.95249733,0.899,1.178675618,-73.54696822,-0.187866082,-0.187866082,0.267968176,0.111663422,0.276489065,0.552703739,0.991,1.960937009,-67.94702078,23.76422595,-0.211690175,-0.211690175,0.285581005,0.125864466,0.284838321,0.882625037,0.923,1.265028357,-74.3194155,-0.536045077,-0.536045077,0.537501792,0.327886376,0.201451319,0.997732783,0.247,0.791469092,-266.0916195
598,N_AC100b_X0.69b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,100,0.693147181,0.400477567,0.2,0,0.4,skew,-1.638183816,-1.638183816,2.702750707,23.02486573,4.512380868,4.116699421,0.686,4.296696495,-36.30420089,3.188489033,-0.380027878,-0.380027878,0.790318992,1.041586895,0.947662266,1.106632781,0.942,3.356820696,-40.10161545,-0.336517054,-0.336517054,0.672113385,0.753920035,0.800823092,0.594230097,0.955,5.282749654,-42.02139732,4.103920131,-0.379621334,-0.379621334,0.783328126,1.025244064,0.939155856,0.966843176,0.982,3.807673673,-40.42154787,-0.788453879,-0.788453879,0.790938534,0.762390697,0.375329254,1.034376114,0.426,1.422368151,-210.0699241
599,N_AC300b_X0.69b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.693147181,0.400477567,0.2,0,0.4,skew,-0.532268038,-0.532268038,1.069677197,3.902739188,1.903431894,2.438041215,0.779,3.060373169,-27.96359776,7.363068244,-0.281898299,-0.281898299,0.436933735,0.304775659,0.474904773,1.017083755,0.908,1.8303237,-59.3589105,-0.244547771,-0.244547771,0.410731154,0.269457485,0.458108869,0.528240052,0.986,3.39950324,-53.38202069,7.580373929,-0.285983047,-0.285983047,0.447413559,0.316830732,0.485056397,0.9208244,0.941,2.064873758,-58.9587207,-0.778007475,-0.778007475,0.778007475,0.666346252,0.247207874,0.999254324,0.11,0.969760186,-314.7179182
600,N_AC1000b_X0.69b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.693147181,0.400477567,0.2,0,0.4,skew,-0.293859627,-0.293859627,0.465124163,0.337668512,0.501564152,1.118958336,0.857,1.757076457,-58.58864223,23.94690322,-0.281270841,-0.281270841,0.334255006,0.165853551,0.294664371,1.026778281,0.825,1.124939173,-95.45464889,-0.253995225,-0.253995225,0.308656894,0.143021738,0.280333286,0.593390264,0.984,1.85187785,-90.6047329,23.94700729,-0.281242591,-0.281242591,0.334202855,0.165415521,0.293946475,0.95279666,0.865,1.209333593,-95.67816426,-0.759177998,-0.759177998,0.759246528,0.615931144,0.199046554,1.031337544,0.035,0.756540046,-381.4072557
601,N_AC100b_X1.11b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,100,1.108662625,0.400477567,0.2,0,0.4,skew,-0.525948842,-0.525948842,2.007183955,13.36099912,3.6190433,3.290599513,0.761,4.31118676,-14.53281431,3.133005461,-0.257140942,-0.257140942,0.726345976,0.904447309,0.916059501,1.108757967,0.929,3.238657459,-28.07033181,-0.329743137,-0.329743137,0.66753,0.718558046,0.781305284,0.580612671,0.95,5.274877016,-42.20413503,4.239976299,-0.25068952,-0.25068952,0.711846259,0.86624183,0.896772432,0.963166261,0.965,3.649716026,-27.95464168,-1.051219712,-1.051219712,1.051219712,1.225604067,0.347364141,1.000945938,0.123,1.360355598,-302.6275853
602,N_AC300b_X1.11b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,300,1.108662625,0.400477567,0.2,0,0.4,skew,-0.336931409,-0.336931409,0.977266502,3.529805649,1.849243785,2.343232844,0.841,3.093547641,-18.21995627,7.111310172,-0.320643445,-0.320643445,0.453176886,0.32153266,0.467909587,1.026790795,0.88,1.786315074,-68.52679529,-0.307706869,-0.307706869,0.422676333,0.282457566,0.433545858,0.514180624,0.989,3.305197542,-70.97446852,7.429046594,-0.326635452,-0.326635452,0.468141969,0.342006608,0.48533642,0.929153533,0.922,2.047545148,-67.30083267,-1.039756185,-1.039756185,1.039756185,1.133941005,0.230002136,0.955570817,0.003,0.94351124,-452.0637081
603,N_AC1000b_X1.11b_EM0.4meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,1.108662625,0.400477567,0.2,0,0.4,skew,-0.316017601,-0.316017601,0.449015848,0.316698143,0.465884178,1.075569153,0.86,1.697921899,-67.83179506,23.79629435,-0.336179877,-0.336179877,0.366652144,0.193781671,0.284333619,1.006154641,0.786,1.107749507,-118.2343044,-0.322023276,-0.322023276,0.347014004,0.172841439,0.263081091,0.586443319,0.969,1.758497189,-122.404569,23.79744835,-0.335283832,-0.335283832,0.36603582,0.193143704,0.284269705,0.935505436,0.826,1.191138743,-117.9456784,-1.036706202,-1.036706202,1.036706202,1.107845162,0.181984977,0.950734788,0,0.750333331,-569.6658149
604,N_AC100b_X0.4b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,100,0.400477567,0.693147181,0.2,0,0.4,skew,-1.845389596,-1.845389596,2.864715432,25.74718828,4.729068577,4.346848529,0.676,4.26460873,-39.02226338,3.217912635,-0.28280377,-0.28280377,0.754816867,0.961877502,0.939564959,1.078210586,0.949,3.415869784,-30.0994378,-0.23408329,-0.23408329,0.663132248,0.736448753,0.826036381,0.598214196,0.944,5.412782134,-28.33813316,4.323037665,-0.283358144,-0.283358144,0.748793145,0.939744618,0.927530643,0.939628534,0.985,3.869458172,-30.54973403,-0.676197488,-0.676197488,0.683739425,0.591155871,0.366124125,0.983990743,0.577,1.458530184,-184.6907761
605,N_AC300b_X0.4b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.400477567,0.693147181,0.2,0,0.4,skew,-0.543782661,-0.543782661,1.089302291,3.973863984,1.91881376,2.390030893,0.805,3.147077198,-28.33952271,7.25056987,-0.247214266,-0.247214266,0.430043406,0.292219172,0.480973611,1.009582563,0.928,1.867486603,-51.39871716,-0.203471321,-0.203471321,0.40655478,0.263144514,0.471132573,0.525849617,0.988,3.512041642,-43.18769983,7.479831743,-0.252240109,-0.252240109,0.43689796,0.300900978,0.487353484,0.910289057,0.96,2.098663647,-51.7571162,-0.67157482,-0.67157482,0.671696297,0.515774941,0.254611525,1.007547764,0.254,0.990582159,-263.7645013
606,N_AC1000b_X0.4b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.400477567,0.693147181,0.2,0,0.4,skew,-0.251195978,-0.251195978,0.454007778,0.32684604,0.513819649,1.129821115,0.857,1.782703462,-48.88796643,23.72967068,-0.245180309,-0.245180309,0.31231938,0.147164014,0.29519107,1.008421352,0.869,1.147464529,-83.05817279,-0.219321149,-0.219321149,0.290532068,0.127280449,0.281527868,0.575804416,0.987,1.916569123,-77.9038857,23.72975043,-0.245137511,-0.245137511,0.311846072,0.146720795,0.294474296,0.936833475,0.899,1.232148573,-83.24580945,-0.662261987,-0.662261987,0.662261987,0.477385015,0.197060672,1.002262347,0.076,0.770720003,-336.0700949
607,N_AC100b_X0.69b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,100,0.693147181,0.693147181,0.2,0,0.4,skew,-0.898220709,-0.898220709,2.106251268,13.42664487,3.554219591,3.242355257,0.734,4.296964299,-25.27195313,3.184745166,-0.330265167,-0.330265167,0.750810567,0.997465384,0.943016216,1.140860506,0.932,3.240146907,-35.02221499,-0.34581239,-0.34581239,0.655449569,0.737291446,0.786335527,0.588818468,0.956,5.234853853,-43.97771418,4.322474943,-0.324700595,-0.324700595,0.739036708,0.955944399,0.92269458,0.991970323,0.973,3.64617389,-35.1904739,-0.86968841,-0.86968841,0.870944323,0.889726312,0.365379094,1.030928991,0.304,1.389290379,-238.0235831
608,N_AC300b_X0.69b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.693147181,0.693147181,0.2,0,0.4,skew,-0.42481404,-0.42481404,1.000630455,3.02587313,1.687677225,2.129822532,0.822,3.106161691,-25.17152176,7.222889544,-0.286313485,-0.286313485,0.434471358,0.294983409,0.461758831,1.004146747,0.914,1.802586488,-62.00498298,-0.2622576,-0.2622576,0.411331051,0.264407762,0.442520664,0.514026959,0.987,3.374626748,-59.2644868,7.720060567,-0.293097848,-0.293097848,0.445282832,0.307209318,0.470663886,0.901201723,0.944,2.047231473,-62.27328188,-0.877397638,-0.877397638,0.877397638,0.825610671,0.236304669,0.969083093,0.038,0.955849183,-371.2993231
609,N_AC1000b_X0.69b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.693147181,0.693147181,0.2,0,0.4,skew,-0.32033955,-0.32033955,0.467470773,0.345694353,0.493275021,1.114097424,0.852,1.735577615,-64.94136871,23.61725011,-0.318881137,-0.318881137,0.355773394,0.180667548,0.281178645,0.990674176,0.796,1.112575719,-113.4087324,-0.294577507,-0.294577507,0.331079372,0.158838842,0.268579728,0.574899646,0.994,1.831299068,-109.6797249,23.61706669,-0.318507052,-0.318507052,0.355177158,0.179881025,0.280201349,0.920119174,0.838,1.193724831,-113.6707775,-0.880995808,-0.880995808,0.880995808,0.812344007,0.19033292,0.995292313,0.005,0.749620314,-462.8709567
610,N_AC100b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,100,1.108662625,0.693147181,0.2,0,0.4,skew,-0.584013989,-0.584013989,2.066629186,13.02184969,3.562789752,3.24408328,0.726,4.305031034,-16.3920419,3.139915297,-0.272224799,-0.272224799,0.720237784,0.822594303,0.865584889,1.054754055,0.932,3.216892505,-31.44980953,-0.382950583,-0.382950583,0.676043586,0.701475999,0.745238372,0.565906228,0.964,5.162128624,-51.38632116,4.043280466,-0.26520313,-0.26520313,0.711120068,0.796480922,0.852569702,0.922740773,0.972,3.621831741,-31.10632821,-1.161966057,-1.161966057,1.161966057,1.469165321,0.345136673,1.000753009,0.058,1.351892909,-336.6683835
611,N_AC300b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,300,1.108662625,0.693147181,0.2,0,0.4,skew,-0.29499836,-0.29499836,0.95369574,2.226663471,1.463482565,1.910437144,0.828,3.002844798,-20.1572856,7.498920047,-0.36056654,-0.36056654,0.465933629,0.330187321,0.447637656,0.989999202,0.894,1.772433114,-80.54875077,-0.364374811,-0.364374811,0.450498715,0.302777083,0.412526676,0.501435222,0.989,3.224892832,-88.32757554,7.8175129,-0.371620291,-0.371620291,0.480941754,0.350312056,0.460893522,0.889243039,0.927,2.031693618,-80.63040005,-1.172657324,-1.172657324,1.172657324,1.429148326,0.232545058,0.961413846,0,0.948145153,-504.2710139
612,N_AC1000b_X1.11b_EM0.69meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,1.108662625,0.693147181,0.2,0,0.4,skew,-0.368098461,-0.368098461,0.467151072,0.340624192,0.453136898,1.040992889,0.863,1.70631713,-81.23338941,23.61110167,-0.373665214,-0.373665214,0.402466111,0.224019816,0.29065203,1.021567905,0.739,1.115280754,-128.5610197,-0.363775783,-0.363775783,0.386221005,0.205036075,0.26977033,0.606792115,0.963,1.742738961,-134.8464761,23.61121299,-0.37399956,-0.37399956,0.403084999,0.224614975,0.291245821,0.951690273,0.779,1.199615751,-128.4137083,-1.166332732,-1.166332732,1.166332732,1.396323342,0.189808658,0.977475481,0,0.761181516,-614.4781495
613,N_AC100b_X0.4b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,100,0.400477567,1.108662625,0.2,0,0.4,skew,-1.188075436,-1.188075436,2.402127604,18.51213963,4.137358351,3.742390312,0.721,4.33363315,-28.71579725,3.095809926,-0.325765335,-0.325765335,0.798373025,1.065336239,0.97988436,1.146122093,0.932,3.351367305,-33.24528365,-0.31636811,-0.31636811,0.715325539,0.817407483,0.847370485,0.601220795,0.94,5.524811001,-37.33527603,4.206859267,-0.321438981,-0.321438981,0.785362855,1.020976979,0.958421898,0.988213716,0.975,3.801753347,-33.53835942,-0.830387475,-0.830387475,0.834359756,0.840607509,0.388864199,1.079710506,0.369,1.411785512,-213.5417654
614,N_AC300b_X0.4b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.400477567,1.108662625,0.2,0,0.4,skew,-0.403758854,-0.403758854,1.018682008,3.79088182,1.905647423,2.418451211,0.812,3.088753909,-21.18748984,7.305131892,-0.288886143,-0.288886143,0.446824787,0.313835043,0.480219168,1.040372594,0.904,1.809375371,-60.15714541,-0.265803901,-0.265803901,0.425842561,0.288706175,0.467196675,0.533233912,0.982,3.4344727,-56.89336323,7.689845379,-0.29329735,-0.29329735,0.454187289,0.322532272,0.486565188,0.930725994,0.937,2.04926101,-60.27914796,-0.812720495,-0.812720495,0.812778605,0.720050202,0.244121269,0.995158552,0.074,0.961593294,-332.9167093
615,N_AC1000b_X0.4b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.400477567,1.108662625,0.2,0,0.4,skew,-0.311295134,-0.311295134,0.470386904,0.354048973,0.507347725,1.132750297,0.835,1.755697212,-61.35735295,23.32717526,-0.291223853,-0.291223853,0.334511147,0.16305013,0.279851951,0.980558406,0.836,1.11874977,-104.0635421,-0.266964155,-0.266964155,0.310977123,0.142026297,0.266133921,0.560039318,0.989,1.862772431,-100.3119607,23.32729974,-0.290495523,-0.290495523,0.333395134,0.162093225,0.278896683,0.91080141,0.87,1.200321934,-104.1588301,-0.820759791,-0.820759791,0.820759791,0.708395875,0.186504757,0.971288139,0.014,0.752696533,-440.074453
616,N_AC100b_X0.69b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,100,0.693147181,1.108662625,0.2,0,0.4,skew,-0.908146841,-0.908146841,2.160378969,14.8128424,3.741939848,3.416439827,0.725,4.293397633,-24.26941313,3.206431811,-0.332618842,-0.332618842,0.742628405,0.921834413,0.901116602,1.097135968,0.927,3.219575581,-36.91185371,-0.382746579,-0.382746579,0.671470666,0.741432694,0.77170803,0.579281481,0.957,5.222055234,-49.59733016,3.835367983,-0.326258255,-0.326258255,0.732014001,0.888683167,0.884885156,0.95920728,0.963,3.616200736,-36.8701241,-1.037767905,-1.037767905,1.037767905,1.200312853,0.351388819,1.005212574,0.151,1.370276193,-295.3332176
617,N_AC300b_X0.69b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,300,0.693147181,1.108662625,0.2,0,0.4,skew,-0.393721979,-0.393721979,0.976408106,2.579325878,1.557798324,2.016633577,0.816,3.028045,-25.27425871,7.366776816,-0.338713389,-0.338713389,0.465050235,0.334654091,0.469198762,1.036571453,0.866,1.77433533,-72.18974486,-0.32263302,-0.32263302,0.444659167,0.304335534,0.447709629,0.530275983,0.989,3.309577562,-72.0630068,7.766196912,-0.347915707,-0.347915707,0.479950009,0.355443224,0.484388808,0.934347113,0.913,2.032188264,-71.82571138,-1.043888131,-1.043888131,1.043888131,1.147394765,0.240312474,0.994841406,0.003,0.94689222,-434.3878263
618,N_AC1000b_X0.69b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,0.693147181,1.108662625,0.2,0,0.4,skew,-0.355966125,-0.355966125,0.465430193,0.339681018,0.461716708,1.052506391,0.846,1.719605935,-77.09621923,23.5430247,-0.346359655,-0.346359655,0.378621636,0.200655982,0.2842037,1.007027592,0.755,1.106283526,-121.8702128,-0.32862238,-0.32862238,0.35795201,0.180730952,0.269835311,0.589404331,0.985,1.794582979,-121.7862774,23.54310598,-0.346735262,-0.346735262,0.379065883,0.201232557,0.284760081,0.939762105,0.792,1.187788907,-121.7639992,-1.044495833,-1.044495833,1.044495833,1.124084343,0.182060277,0.951516594,0,0.750027037,-573.7088012
619,N_AC100b_X1.11b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,100,1.108662625,1.108662625,0.2,0,0.4,skew,-0.149400613,-0.149400613,2.146344996,13.23523804,3.636776545,3.327825265,0.722,4.28384935,-4.108050378,3.173179034,-0.299732039,-0.299732039,0.754946076,0.935775277,0.920208001,1.113758889,0.91,3.238716309,-32.57220533,-0.474216515,-0.474216515,0.72700716,0.827131286,0.776435983,0.591739924,0.954,5.143430419,-61.0760611,3.993689881,-0.285563964,-0.285563964,0.74170486,0.894155872,0.901899394,0.965158929,0.952,3.663003628,-31.66250757,-1.324243586,-1.324243586,1.324243586,1.885864919,0.36383543,1.054064423,0.023,1.353056463,-363.967738
620,N_AC300b_X1.11b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,300,1.108662625,1.108662625,0.2,0,0.4,skew,-0.309752793,-0.309752793,0.923801219,2.000596649,1.380781088,1.769209425,0.847,3.059311312,-22.43315724,7.310601045,-0.393382659,-0.393382659,0.498209124,0.373455323,0.467893504,1.024238926,0.85,1.790704089,-84.07525551,-0.40839695,-0.40839695,0.486499827,0.356634196,0.435931375,0.528038788,0.98,3.236163,-93.68377092,7.612230226,-0.406016291,-0.406016291,0.517118429,0.401612645,0.486826886,0.929134305,0.89,2.053875654,-83.400548,-1.310171623,-1.310171623,1.310171623,1.773797998,0.239385924,0.976294729,0.001,0.961160141,-547.305205
621,N_AC1000b_X1.11b_EM1.11meanX_AC0.2corX0sdBC0.4shapeBCskew,1000,1.108662625,1.108662625,0.2,0,0.4,skew,-0.362507055,-0.362507055,0.456031977,0.332513408,0.448668415,1.040250679,0.854,1.690696198,-80.79620566,23.73286043,-0.392174587,-0.392174587,0.41758006,0.240765948,0.295045917,1.016839967,0.722,1.137404881,-132.9198489,-0.393903689,-0.393903689,0.41133717,0.228049526,0.27011548,0.624908221,0.937,1.694381975,-145.8278838,23.73475181,-0.392202058,-0.392202058,0.417887962,0.240938514,0.295301987,0.948382493,0.758,1.220565043,-132.8138905,-1.313855597,-1.313855597,1.313855597,1.763704912,0.193716052,0.967268566,0,0.785048742,-678.2378546
622,N_AC100b_X0.4b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,100,0.400477567,0.400477567,0.2,0.35,0.4,skew,-0.392194255,-0.392194255,1.014692205,4.461167368,2.076454357,2.714054761,0.85,2.999037317,-18.88768969,8.758665295,-0.164716678,-0.164716678,0.584548204,0.632750644,0.778604704,1.138479229,0.954,2.680834467,-21.15536639,-0.031887675,-0.031887675,0.511516303,0.456188127,0.67500143,0.739935482,0.961,3.575929318,-4.724090025,8.844274669,-0.178481287,-0.178481287,0.58142788,0.618844221,0.76653521,0.987467783,0.986,3.042897054,-23.28416028,-0.532668024,-0.532668024,0.55323887,0.434695637,0.388730659,1.024872493,0.741,1.486815376,-137.027531
623,N_AC300b_X0.4b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,300,0.400477567,0.400477567,0.2,0.35,0.4,skew,-0.076635184,-0.076635184,0.395115635,0.245094067,0.489347092,1.108056962,0.908,1.731143271,-15.66070082,28.3603757,-0.087781691,-0.087781691,0.319044287,0.163646423,0.395090996,1.034739359,0.939,1.49673271,-22.21809459,-0.038738195,-0.038738195,0.299260638,0.142243431,0.375344731,0.797846384,0.97,1.844119792,-10.32069758,28.3604668,-0.092470579,-0.092470579,0.32368726,0.16938839,0.401246285,0.945902164,0.961,1.662811012,-23.04584053,-0.52035262,-0.52035262,0.524498117,0.338871078,0.26109845,1.010442305,0.471,1.01291,-199.2936462
624,N_AC1000b_X0.4b_EM0.4meanX_AC0.2corX0.35sdBC0.4shapeBCskew,1000,0.400477567,0.400477567,0.2,0.35,0.4,skew,-0.054568747,-0.054568747,0.234212736,0.085981601,0.288248053,0.991673734,0.941,1.139398541,-18.93117637,88.98857189,-0.076865608,-0.076865608,0.205111606,0.066352122,0.245976228,0.966814935,0.951,0.997304719,-31.24920189,-0.048324627,-0.048324627,0.191438982,0.058144904,0.236358837,0.801574578,0.977,1.155862026,-20.44544955,88.98864229,-0.077849243,-0.077849243,0.205160537,0.066240508,0.245438879,0.913632247,0.963,1.053052506,-31.71838279,-0.510560638,-0.510560638,0.511408008,0.298474532,0.194525593,0.963902799,0.274,0.791082165,-262.464507
