Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias,shapeBC_f
358,N_AC100b_X1.11b_EM0.4meanX_AC0.4corX0.35sdBC0.2shapeBCskew,100,1.108662625,0.400477567,0.4,0.35,0.2,skew,0.51258895,0.51258895,3.177272027,15.51834404,3.907795731,1.003775658,0.954,15.26065875,13.11708659,37.27948012,0.218365659,0.218365659,3.664749283,20.36801474,4.510063398,1.090336875,0.93,16.2143683,4.841742551,-1.124454291,-1.124454291,1.124454291,1.367224432,0.320826914,13.79916918,0,0.091137255,-350.486272,37.27952053,0.117064231,0.117064231,3.61003227,19.69569691,4.438659096,0.999800566,0.953,17.40269463,2.637378293,5.507619208,5.507619208,5.833170847,46.64807087,4.041105302,1.017240855,0.705,15.57236088,136.2899206,skew
359,N_AC300b_X1.11b_EM0.4meanX_AC0.4corX0.35sdBC0.2shapeBCskew,300,1.108662625,0.400477567,0.4,0.35,0.2,skew,0.43414349,0.43414349,2.06651271,6.66192447,2.54556945,0.9261354,0.964,10.77428731,17.05486723,118.6928401,0.520190922,0.520190922,2.25365177,7.954240066,2.773325225,0.961308349,0.953,11.30879091,18.75693906,-1.116879262,-1.116879262,1.116879262,1.280039182,0.180700163,19.58563002,0,0.036165884,-618.0842584,118.6928232,0.511461076,0.511461076,2.335593466,8.531267093,2.877143134,0.905018914,0.969,12.4618322,17.77669904,5.555411727,5.555411727,5.61070687,37.96260528,2.665916904,0.957658913,0.478,10.91223826,208.3865299,skew
360,N_AC1000b_X1.11b_EM0.4meanX_AC0.4corX0.35sdBC0.2shapeBCskew,1000,1.108662625,0.400477567,0.4,0.35,0.2,skew,0.499196785,0.499196785,1.693927694,4.445827191,2.049592787,0.935615474,0.954,8.587134688,24.35590075,402.8975821,0.612565861,0.612565861,1.802395672,5.119255872,2.179166746,0.949509736,0.951,8.996407675,28.11009587,-1.108137519,-1.108137519,1.108137519,1.241606115,0.116837519,28.75769861,0,0.015925984,-948.44321,402.8975737,0.604504372,0.604504372,1.802487616,5.116754543,2.180845041,0.921885156,0.956,9.27312412,27.71881361,5.551646798,5.551646798,5.556330432,35.18238049,2.089488999,0.947956216,0.277,8.64032139,265.6939951,skew
361,N_AC100b_X0.4b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,100,0.400477567,0.693147181,0.4,0.35,0.2,skew,-0.060954662,-0.060954662,3.430336466,18.24978913,4.273679679,1.084488504,0.923,15.44738966,-1.426280554,37.03067579,0.567241701,0.567241701,3.628207732,20.43903017,4.487471942,1.055396896,0.928,16.66725271,12.64056262,-0.851012372,-0.851012372,0.852320093,0.830960094,0.326871353,13.9360829,0.005,0.091942059,-260.3508584,37.0307587,0.552144828,0.552144828,3.594240402,20.03587744,4.444183198,0.96972363,0.946,17.96478655,12.42398892,3.464521795,3.464521795,4.286254765,27.3684066,3.921846021,0.999401509,0.853,15.38256022,88.33905708,skew
362,N_AC300b_X0.4b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,300,0.400477567,0.693147181,0.4,0.35,0.2,skew,0.005961491,0.005961491,2.260192993,7.979273858,2.826167996,1.006128359,0.955,11.01089625,0.210939018,118.2054187,0.729528101,0.729528101,2.444573474,9.165240584,2.939671921,0.991314228,0.949,11.62426793,24.81665033,-0.853017399,-0.853017399,0.853017399,0.763895883,0.190508514,20.64749693,0,0.036168048,-447.7581501,118.2054049,0.766229301,0.766229301,2.537962652,9.896202701,3.0526077,0.93455333,0.962,12.80398017,25.10081138,3.613439972,3.613439972,3.8392752,20.56131119,2.740779932,0.981189497,0.731,10.94962792,131.8398435,skew
363,N_AC1000b_X0.4b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,1000,0.400477567,0.693147181,0.4,0.35,0.2,skew,-0.002215816,-0.002215816,1.803150306,5.192057065,2.279747663,1.010510737,0.944,8.843494975,-0.097195674,402.053302,0.686894855,0.686894855,1.959411848,6.082201737,2.369808682,0.999857818,0.944,9.290800322,28.98524511,-0.859159986,-0.859159986,0.859159986,0.754082817,0.126265107,30.92644182,0,0.016004108,-680.4413382,402.0533108,0.6910244,0.6910244,1.962053707,6.086136606,2.369437933,0.97050211,0.949,9.570330585,29.16406421,3.622101029,3.622101029,3.733298932,18.15862027,2.245895914,0.99825351,0.652,8.81915277,161.2764424,skew
364,N_AC100b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,100,0.693147181,0.693147181,0.4,0.35,0.2,skew,0.345454062,0.345454062,3.277789735,16.89215897,4.097512669,1.041971177,0.935,15.41497008,8.43082352,37.00664063,0.384177399,0.384177399,3.721940192,21.5730374,4.631078926,1.098103411,0.925,16.53168146,8.295634893,-1.048382585,-1.048382585,1.048382585,1.203236472,0.322853934,13.66216336,0.001,0.092632779,-324.7234972,37.00672291,0.307965804,0.307965804,3.669323923,20.98334501,4.572680995,1.007618127,0.945,17.7890608,6.734906809,5.067997933,5.067997933,5.448637219,41.64741125,3.997347494,1.00512051,0.749,15.58948811,126.7840222,skew
365,N_AC300b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,300,0.693147181,0.693147181,0.4,0.35,0.2,skew,0.14171166,0.14171166,2.172056473,7.335889493,2.70612831,0.973523752,0.955,10.89632177,5.236694043,118.3753523,0.473797145,0.473797145,2.392168596,8.85252822,2.938823092,1.002590592,0.95,11.49020839,16.12200293,-1.030724711,-1.030724711,1.030724711,1.097721237,0.188050976,20.39911558,0,0.036136188,-548.1092061,118.3754214,0.472774524,0.472774524,2.479473732,9.509601652,3.048832774,0.943577422,0.96,12.66584445,15.50673847,4.815385567,4.815385567,4.899058623,30.99055027,2.794713318,0.998502947,0.591,10.97149981,172.3033821,skew
366,N_AC1000b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,1000,0.693147181,0.693147181,0.4,0.35,0.2,skew,0.154901855,0.154901855,1.748103971,4.691282456,2.161471682,0.971050656,0.948,8.725408142,7.16649939,402.7473666,0.524122966,0.524122966,1.902622105,5.602466172,2.309349342,0.988090985,0.939,9.16158857,22.6956986,-1.034362141,-1.034362141,1.034362141,1.084276331,0.119940311,29.89573765,0,0.015726569,-862.3974163,402.7473611,0.519271645,0.519271645,1.903919208,5.603806449,2.310736443,0.959542465,0.945,9.439832776,22.47212774,4.874078504,4.874078504,4.893429951,28.59179745,2.199999131,0.98513608,0.419,8.753956236,221.5491104,skew
367,N_AC100b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,100,1.108662625,0.693147181,0.4,0.35,0.2,skew,1.366761557,1.366761557,2.886791504,13.42095648,3.40065932,0.916323391,0.958,14.54763647,40.19107556,37.11715718,-0.090260909,-0.090260909,3.165958171,15.8619382,3.983674287,1.047478351,0.922,14.90791312,-2.2657703,-1.27539629,-1.27539629,1.27539629,1.729676224,0.321159885,13.83181579,0,0.091016511,-397.1219168,37.11723637,-0.230214185,-0.230214185,3.125206241,15.42535978,3.922722136,0.960958768,0.946,16.00150676,-5.868735464,7.197290747,7.197290747,7.291149566,67.42932418,3.955246396,1.017865378,0.563,15.23215281,181.9682019,skew
368,N_AC300b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,300,1.108662625,0.693147181,0.4,0.35,0.2,skew,1.290582174,1.290582174,2.140014286,7.175163714,2.348419989,0.909212294,0.94,10.12484901,54.95533935,118.6071232,0.322471732,0.322471732,2.114561223,7.054872132,2.637772158,0.993392005,0.944,10.40865721,12.22515489,-1.271108986,-1.271108986,1.271108986,1.649219927,0.18312675,19.60273267,0,0.036619571,-694.114316,118.6071091,0.282120524,0.282120524,2.188336956,7.550040446,2.734579745,0.934025651,0.956,11.47651096,10.31677808,6.982560449,6.982560449,6.986993872,55.24138434,2.547886505,0.954753602,0.241,10.46084723,274.0530411,skew
369,N_AC1000b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCskew,1000,1.108662625,0.693147181,0.4,0.35,0.2,skew,1.278005723,1.278005723,1.791698549,5.003856695,1.836826611,0.90143749,0.918,7.987495627,69.57682973,402.8682389,0.349828938,0.349828938,1.634060763,4.277828045,2.039511551,0.964643569,0.947,8.287764136,17.15258427,-1.270809279,-1.270809279,1.270809279,1.626367411,0.106876608,25.61561705,0,0.016355203,-1189.043421,402.868236,0.33505473,0.33505473,1.632118848,4.258290301,2.037198765,0.934462452,0.952,8.545739207,16.44683551,7.007519303,7.007519303,7.007519303,52.91376136,1.952497585,0.943204034,0.07,8.114522009,358.9002802,skew
370,N_AC100b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,100,0.400477567,1.108662625,0.4,0.35,0.2,skew,0.53484671,0.53484671,3.165555538,15.56086638,3.910255167,1.005635304,0.959,15.24202514,13.67805137,37.21475529,0.279838384,0.279838384,3.595024689,20.0137953,4.467151354,1.078471611,0.933,16.23678488,6.264358681,-1.12182602,-1.12182602,1.12182602,1.367241544,0.329934511,14.1118989,0,0.091647448,-340.0147556,37.21483826,0.185183688,0.185183688,3.534247172,19.2814642,4.389355037,0.98686348,0.953,17.43499068,4.218927064,5.67662683,5.67662683,5.995690799,49.41900565,4.148749886,1.044949309,0.7,15.56324366,136.8274055,skew
371,N_AC300b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,300,0.400477567,1.108662625,0.4,0.35,0.2,skew,0.494801732,0.494801732,2.115791575,7.040025571,2.608064189,0.950199264,0.953,10.75924193,18.9719921,118.7230549,0.584334092,0.584334092,2.309572651,8.370570202,2.834988718,0.984253623,0.935,11.29073982,20.61151384,-1.108921794,-1.108921794,1.108921794,1.264643526,0.187005217,20.13828103,0,0.036400673,-592.9897639,118.7230642,0.577054188,0.577054188,2.39599368,8.995031567,2.944607061,0.927075206,0.956,12.45060541,19.59698447,5.494998142,5.494998142,5.543082492,37.64563598,2.73095029,0.982040725,0.497,10.9009007,201.211943,skew
372,N_AC1000b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,1000,0.400477567,1.108662625,0.4,0.35,0.2,skew,0.458615777,0.458615777,1.719436247,4.743325786,2.13014903,0.971923007,0.949,8.591247149,21.52975075,402.7329692,0.592883652,0.592883652,1.869320094,5.584032811,2.288615203,0.996625848,0.946,9.001579441,25.9057814,-1.104674939,-1.104674939,1.104674939,1.235277756,0.122417404,29.8443415,0,0.016079008,-902.3838947,402.7330266,0.581760957,0.581760957,1.86827182,5.579423596,2.290463711,0.967789628,0.955,9.277277311,25.39926539,5.509984733,5.509984733,5.518560946,35.03392562,2.163023934,0.980868962,0.283,8.644271913,254.7352642,skew
373,N_AC100b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,100,0.693147181,1.108662625,0.4,0.35,0.2,skew,1.154884345,1.154884345,2.841045278,12.93537581,3.407819125,0.922047423,0.957,14.48776405,33.88925008,37.26357608,-0.204863758,-0.204863758,3.180455701,16.10017328,4.009274049,1.056635271,0.926,14.87369002,-5.109746927,-1.284306151,-1.284306151,1.284306151,1.743680786,0.3071365,13.11115882,0,0.091826586,-418.1548439,37.26366488,-0.349435461,-0.349435461,3.143369568,15.67089113,3.945167973,0.972244312,0.945,15.90626357,-8.857302497,6.982912342,6.982912342,7.067484271,63.78101508,3.877497298,0.998250049,0.571,15.22615514,180.0881291,skew
374,N_AC300b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,300,0.693147181,1.108662625,0.4,0.35,0.2,skew,1.368650597,1.368650597,2.155484871,7.092262907,2.285668991,0.886363061,0.944,10.10833844,59.87965021,118.2304304,0.320090137,0.320090137,2.065558086,6.641410622,2.558417172,0.964739883,0.96,10.39535237,12.51125658,-1.278168742,-1.278168742,1.278168742,1.668501829,0.186604706,20.10740266,0,0.036378493,-684.9606136,118.2304081,0.280567344,0.280567344,2.135055087,7.087500046,2.648735134,0.905941889,0.973,11.46083547,10.59250282,7.117640611,7.117640611,7.127495607,57.36937626,2.591386439,0.972582274,0.232,10.44441016,274.6653491,skew
375,N_AC1000b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,1000,0.693147181,1.108662625,0.4,0.35,0.2,skew,1.223524932,1.223524932,1.780649321,4.930279245,1.85383459,0.909679108,0.913,7.988419207,65.9996819,403.0957698,0.291451403,0.291451403,1.616883908,4.156961035,2.018933681,0.953946748,0.957,8.296138776,14.43590769,-1.268102151,-1.268102151,1.268102151,1.621009941,0.113753309,27.39172599,0,0.016278813,-1114.78265,403.0957703,0.277314933,0.277314933,1.61296966,4.128988044,2.013986249,0.923915723,0.962,8.544806448,13.76945515,6.957277289,6.957277289,6.957656225,52.41781484,2.004526302,0.96799374,0.084,8.117406536,347.0783737,skew
376,N_AC100b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,100,1.108662625,1.108662625,0.4,0.35,0.2,skew,2.369103706,2.369103706,2.995800132,13.48745359,2.807611778,0.844438036,0.949,13.03308883,84.38145631,37.19718246,-0.868961746,-0.868961746,2.602879749,10.93058175,3.191500103,1.05761375,0.89,11.82894087,-27.22737641,-1.484939514,-1.484939514,1.484939514,2.311713824,0.326764807,13.45138763,0,0.095223968,-454.4367947,37.19721536,-0.989356102,-0.989356102,2.580335257,10.63807734,3.109488827,0.966290347,0.906,12.61419227,-31.81732294,8.602078551,8.602078551,8.62043436,87.65819909,3.698123823,1.012384865,0.36,14.31903963,232.6065584,skew
377,N_AC300b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,300,1.108662625,1.108662625,0.4,0.35,0.2,skew,2.558418779,2.558418779,2.70956776,10.17269277,1.905470268,0.840226518,0.837,8.889633967,134.2670532,118.9228095,-0.236420198,-0.236420198,1.757113374,4.767351906,2.171675291,1.005297388,0.955,8.46795268,-10.88653534,-1.466771442,-1.466771442,1.466771442,2.181025471,0.172152966,17.72702496,0,0.038067709,-852.0163625,118.9227928,-0.309290025,-0.309290025,1.827340515,5.139306149,2.246930022,0.945119883,0.967,9.319245099,-13.76500478,8.658211581,8.658211581,8.658211581,80.6346107,2.382364075,0.982200445,0.049,9.50793254,363.4294049,skew
378,N_AC1000b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCskew,1000,1.108662625,1.108662625,0.4,0.35,0.2,skew,2.541734559,2.541734559,2.609310608,8.864009698,1.551128986,0.894997745,0.706,6.793663931,163.8635202,403.0207265,-0.197617128,-0.197617128,1.341822919,2.844926845,1.675912587,0.96678979,0.955,6.795124123,-11.79161312,-1.463782788,-1.463782788,1.463782788,2.1562389,0.116586632,27.63453573,0,0.016537683,-1255.532269,403.0207271,-0.215408938,-0.215408938,1.343700603,2.850396867,1.675351503,0.938142712,0.962,7.000275258,-12.85753691,8.681909835,8.681909835,8.681909835,78.39142904,1.737495195,0.966886214,0.004,7.04411327,499.6796456,skew
379,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,100,0.400477567,0.400477567,0.3,0,0.2,skew,1.97918008,1.97918008,7.000437173,75.17343408,8.445567352,2.332869498,0.57,14.19111343,23.43454262,10.01452749,2.210066595,2.210066595,4.906510328,36.21876142,5.600511834,1.08608659,0.871,20.21349235,39.46186815,-0.475237461,-0.475237461,0.483544142,0.289669385,0.25275012,10.47380294,0.012,0.09459432,-188.026601,10.14179542,2.181425535,2.181425535,4.822444627,34.98683494,5.500770496,0.976284552,0.902,22.08641329,39.65672694,5.211371974,5.211371974,5.470265078,40.31120536,3.628494659,1.000633414,0.686,14.21443408,143.6235261,skew
380,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,300,0.400477567,0.400477567,0.3,0,0.2,skew,1.776014954,1.776014954,4.070758518,25.77361667,4.758364171,1.781514153,0.687,10.46999529,37.32406539,31.65963726,2.100531723,2.100531723,3.264160657,16.62775787,3.496820285,1.043810809,0.881,13.13196178,60.06976485,-0.478417913,-0.478417913,0.478424911,0.253770723,0.157835153,16.45286302,0.001,0.037604545,-303.1123947,31.6601123,2.204397979,2.204397979,3.401133497,18.08565693,3.638615947,0.970315746,0.902,14.69945477,60.58341995,5.083561434,5.083561434,5.15490537,33.16735552,2.707783367,1.029921978,0.506,10.3059416,187.738853,skew
381,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,0.400477567,0.400477567,0.3,0,0.2,skew,1.793813952,1.793813952,2.851007974,12.57715525,3.060842287,1.405857441,0.762,8.534493571,58.60523947,99.70116679,2.087616874,2.087616874,2.7182666,11.12993348,2.603568289,1.04706411,0.847,9.747063299,80.18291214,-0.48122785,-0.48122785,0.48122785,0.244714682,0.114662921,27.40937188,0,0.01639842,-419.6891614,99.70089686,2.097309911,2.097309911,2.724767571,11.1614278,2.601824058,1.00294552,0.867,10.16900988,80.60921353,5.150456273,5.150456273,5.171729887,31.51599162,2.234677959,1.035739991,0.321,8.457505465,230.4786805,skew
382,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,100,0.693147181,0.400477567,0.3,0,0.2,skew,3.315991959,3.315991959,7.869780913,95.99216981,9.22396057,2.516041337,0.544,14.37069435,35.94976295,10.03323872,3.404348311,3.404348311,5.570445276,45.69358235,5.842784701,1.056082797,0.871,21.68702608,58.26585241,-0.64375219,-0.64375219,0.645829259,0.486539763,0.268691415,11.13946942,0.01,0.094551271,-239.5879268,10.31238574,3.315885264,3.315885264,5.467299755,44.24598344,5.76924367,0.955181317,0.9,23.67615366,57.47521606,7.935669136,7.935669136,8.005824318,77.38478529,3.797942208,1.004336524,0.45,14.82337795,208.9465479,skew
383,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,300,0.693147181,0.400477567,0.3,0,0.2,skew,2.873003809,2.873003809,4.455371664,30.4544836,4.714080532,1.709397187,0.667,10.81015943,60.9451576,31.70700226,3.319598875,3.319598875,4.03850842,23.69985113,3.562696626,0.998864837,0.835,13.98138529,93.1765801,-0.648045546,-0.648045546,0.648045546,0.442342408,0.149672244,15.61924839,0,0.03756291,-432.9764336,31.70701253,3.442633129,3.442633129,4.197907888,25.58368543,3.707520504,0.925235074,0.868,15.70759014,92.85540364,7.966744773,7.966744773,7.970649994,70.32930453,2.620524642,0.963139906,0.164,10.66539531,304.0133508,skew
384,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,0.693147181,0.400477567,0.3,0,0.2,skew,2.674715402,2.674715402,3.254548567,15.97699025,2.971820904,1.32868586,0.717,8.767553139,90.00257716,100.018392,3.037825585,3.037825585,3.33166168,15.51756503,2.509078759,0.963764798,0.803,10.20519532,121.0733451,-0.6458967,-0.6458967,0.6458967,0.428481588,0.106350136,26.28024014,0,0.015863054,-607.3303957,100.0178313,3.03514967,3.03514967,3.32991672,15.49404626,2.507628549,0.920870975,0.826,10.67437627,121.0366532,7.826788188,7.826788188,7.826788188,65.71577483,2.112255454,0.951636152,0.053,8.700687978,370.5417437,skew
385,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,100,1.108662625,0.400477567,0.3,0,0.2,skew,4.403986962,4.403986962,7.668228186,95.91960004,8.752205435,2.375147161,0.575,14.44458493,50.31859677,9.974362518,4.505804081,4.505804081,6.5585168,63.83568906,6.601287423,1.137044705,0.843,22.75774302,68.25644442,-0.85545631,-0.85545631,0.855473868,0.800766073,0.262734856,10.7533164,0.002,0.095775263,-325.5968097,10.23128115,4.33917933,4.33917933,6.387429567,60.82210951,6.483491954,1.019779702,0.882,24.92187419,66.92657848,11.93678981,11.93678981,11.93991264,157.3859134,3.8618488,0.996468869,0.135,15.1918134,309.0952141,skew
386,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,300,1.108662625,0.400477567,0.3,0,0.2,skew,4.388063398,4.388063398,5.065341168,39.37217823,4.487450842,1.662500011,0.594,10.58074222,97.78521376,31.73089034,4.742326962,4.742326962,5.144069984,36.2745809,3.714662112,1.013507423,0.734,14.36714481,127.6650963,-0.863128658,-0.863128658,0.863128658,0.768941501,0.154836673,16.2419021,0,0.037369306,-557.4445908,31.75061606,4.901568392,4.901568392,5.322666497,38.90265833,3.859038457,0.932933106,0.787,16.21461677,127.0152772,12.05265796,12.05265796,12.05265796,152.283152,2.650209759,0.973139099,0.006,10.67538173,454.7812836,skew
387,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,1.108662625,0.400477567,0.3,0,0.2,skew,4.118294689,4.118294689,4.329797971,25.35633194,2.899031767,1.344494553,0.502,8.452243768,142.0575909,100.0368087,4.673161081,4.673161081,4.761624549,28.81887531,2.643374405,1.022404608,0.549,10.13477168,176.7877101,-0.864759453,-0.864759453,0.864759453,0.759751581,0.109337209,26.25072882,0,0.016326937,-790.9104874,100.0364996,4.664905832,4.664905832,4.755246648,28.74458565,2.643904206,0.971581616,0.599,10.6670545,176.4400473,12.03426616,12.03426616,12.03426616,149.6205994,2.191309898,1.014203858,0.001,8.469477697,549.1813903,skew
388,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,100,0.400477567,0.693147181,0.3,0,0.2,skew,2.794697423,2.794697423,7.778625964,95.75575026,9.382614242,2.548363227,0.558,14.4324685,29.78591415,9.57704435,3.453536057,3.453536057,5.778133105,49.64285847,6.144404029,1.099105959,0.849,21.91383007,56.20620065,-0.654140856,-0.654140856,0.655476448,0.493938404,0.257107465,10.67563328,0.009,0.094405898,-254.4231281,9.726369118,3.339755007,3.339755007,5.671268239,48.06230991,6.078263872,0.994035972,0.882,23.96931019,54.94587068,8.122707593,8.122707593,8.180687844,80.46463778,3.807986331,1.006397816,0.418,14.83213883,213.3071625,skew
389,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,300,0.400477567,0.693147181,0.3,0,0.2,skew,2.808208926,2.808208926,4.460748269,30.16169818,4.722071449,1.713179288,0.653,10.8045784,59.46985251,31.44695609,3.135073995,3.135073995,3.983260708,23.21590519,3.660685299,1.024030074,0.834,14.01289186,85.64172386,-0.642117389,-0.642117389,0.642117389,0.43646508,0.155481553,16.51647673,0,0.03690112,-412.9862198,31.45089866,3.255836179,3.255836179,4.142160963,25.07188364,3.806034723,0.947609811,0.871,15.74422489,85.54404822,7.876735722,7.876735722,7.87782204,69.47818037,2.72812342,1.001534233,0.187,10.67766527,288.7235843,skew
390,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,0.400477567,0.693147181,0.3,0,0.2,skew,2.55588009,2.55588009,3.204574231,15.39885507,2.979128605,1.3308116,0.717,8.775073453,85.79287534,100.8493285,3.11571439,3.11571439,3.372647408,16.09942286,2.529455446,0.972736838,0.78,10.1931815,123.1772789,-0.647848723,-0.647848723,0.647848723,0.432178548,0.111727633,27.09976019,0,0.016161186,-579.8464603,100.8487104,3.120831637,3.120831637,3.377428307,16.119985,2.527208278,0.928271667,0.805,10.67195603,123.489293,7.888219361,7.888219361,7.888219361,67.11693576,2.213103908,0.996990107,0.056,8.701398186,356.4323995,skew
