Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,Bucher.ate,Bucher.bias,Bucher.mae,Bucher.mse,Bucher.empse,Bucher.vr,Bucher.cov,Bucher.ciwidth,Bucher.std_bias
383,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,300,0.693147181,0.400477567,0.3,0,0.2,skew,-0.042093279,-0.042093279,0.178533864,0.050297046,0.22039459,0.986357428,0.95,0.875880176,-19.09905298,129.0339665,-0.078333132,-0.078333132,0.187866431,0.056018723,0.223455981,0.980681416,0.942,0.893186449,-35.05528551,-0.04896845,-0.04896845,0.168624417,0.045224921,0.207050432,0.921953056,0.96,0.880329832,-23.650494,129.0339665,-0.080190515,-0.080190515,0.185332526,0.054566961,0.219509971,0.985368412,0.942,0.873240165,-36.53160483,-0.155403149,-0.155403149,0.192790637,0.056023576,0.178620667,0.985257381,0.872,0.710657096,-87.00177387
384,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,0.693147181,0.400477567,0.3,0,0.2,skew,-0.028668826,-0.028668826,0.126855977,0.025768123,0.158022758,0.969567915,0.945,0.63888029,-18.14221336,423.5155401,-0.057874117,-0.057874117,0.135313479,0.028527034,0.15875397,0.959297581,0.95,0.648708118,-36.45522499,-0.038789702,-0.038789702,0.124687031,0.024230532,0.150826523,0.923779445,0.96,0.640011107,-25.71809051,423.5155401,-0.059089768,-0.059089768,0.135917218,0.028755168,0.159024703,0.958889332,0.949,0.650091057,-37.15760302,-0.147126454,-0.147126454,0.170582266,0.041548326,0.14114551,0.977223082,0.831,0.566175976,-104.2374313
385,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,100,1.108662625,0.400477567,0.3,0,0.2,skew,-0.035116809,-0.035116809,0.300976877,0.144643841,0.378885478,1.162746421,0.914,1.27732389,-9.268449447,43.20939441,-0.109446695,-0.109446695,0.329106019,0.174483039,0.403320129,1.118870723,0.907,1.413019238,-27.13643249,-0.040014438,-0.040014438,0.28887707,0.132224725,0.361599674,1.093232055,0.926,1.296563404,-11.06594963,43.20939441,-0.126815387,-0.126815387,0.349160838,0.195582802,0.423887178,1.136089191,0.907,1.462567568,-29.91725004,-0.122915047,-0.122915047,0.229627923,0.083337964,0.261339154,1.021923794,0.925,1.002453083,-47.03277158
386,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,300,1.108662625,0.400477567,0.3,0,0.2,skew,-0.016210254,-0.016210254,0.185432384,0.054450679,0.23289944,1.058297925,0.943,0.862657864,-6.960194457,129.7401317,-0.075962277,-0.075962277,0.187752902,0.056442935,0.225218539,1.005601376,0.937,0.877922876,-33.72825213,-0.032350323,-0.032350323,0.174156368,0.048288435,0.217460756,0.98362802,0.951,0.866618766,-14.87639577,129.7401317,-0.07756804,-0.07756804,0.185439839,0.05494265,0.221302562,1.010748145,0.936,0.858265343,-35.05067422,-0.117306303,-0.117306303,0.174981954,0.047371329,0.183423566,1.031529098,0.889,0.697030426,-63.95377972
387,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,1.108662625,0.400477567,0.3,0,0.2,skew,-0.000545092,-0.000545092,0.129085195,0.02626814,0.162154671,1.011387399,0.939,0.628477901,-0.336155755,425.2652604,-0.056442271,-0.056442271,0.137619232,0.030223267,0.164513226,1.008835046,0.939,0.63923235,-34.30865259,-0.020512449,-0.020512449,0.126166459,0.025375992,0.158051295,0.984147276,0.949,0.629529446,-12.97834913,425.2652604,-0.057661507,-0.057661507,0.138266752,0.030451305,0.164783522,1.009048773,0.937,0.640146991,-34.9922771,-0.107925018,-0.107925018,0.145658297,0.032523017,0.144554846,1.018020912,0.87,0.556613894,-74.66025593
388,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,100,0.400477567,0.693147181,0.3,0,0.2,skew,-0.128420582,-0.128420582,0.283774285,0.130977955,0.338527266,1.040737359,0.929,1.275059926,-37.93507775,42.90713838,-0.145110849,-0.145110849,0.307122699,0.149851399,0.359058719,0.996108472,0.939,1.41298298,-40.41423899,-0.1215001,-0.1215001,0.264753005,0.112445643,0.312699776,0.944249347,0.944,1.298132323,-38.85519254,42.90713838,-0.157389336,-0.157389336,0.325323308,0.167109536,0.377466043,1.011367137,0.934,1.463009469,-41.69628999,-0.327318187,-0.327318187,0.349025819,0.168638136,0.248117922,0.961357907,0.782,1.01169853,-131.9204127
389,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,300,0.400477567,0.693147181,0.3,0,0.2,skew,-0.108317792,-0.108317792,0.19526484,0.060031593,0.219879959,1.01758689,0.91,0.847017204,-49.26223939,127.9500058,-0.11316952,-0.11316952,0.202807577,0.064423912,0.22730649,1.012958889,0.92,0.879626091,-49.78719238,-0.106429837,-0.106429837,0.185901887,0.055144689,0.209430752,0.960829001,0.926,0.854422028,-50.81862903,127.9500058,-0.112732349,-0.112732349,0.200267441,0.062715328,0.223733776,1.018287179,0.919,0.861270086,-50.38682625,-0.309446007,-0.309446007,0.314327276,0.127719686,0.178871041,1.001236775,0.599,0.700295488,-172.9995006
390,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,0.400477567,0.693147181,0.3,0,0.2,skew,-0.100296788,-0.100296788,0.147205081,0.033050188,0.151702853,0.956544054,0.914,0.621679948,-66.11397588,422.3059148,-0.102854051,-0.102854051,0.149790882,0.034393541,0.154396967,0.947927355,0.932,0.63847191,-66.61662647,-0.101263374,-0.101263374,0.142450999,0.031296764,0.145132894,0.91144347,0.928,0.624186259,-69.77286246,422.3059148,-0.10368073,-0.10368073,0.150498144,0.034691457,0.154808685,0.948048358,0.93,0.640092763,-66.97345846,-0.302958472,-0.302958472,0.304596258,0.110959336,0.138544921,0.974831665,0.419,0.557107583,-218.6716547
391,N_AC100b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,100,0.693147181,0.693147181,0.3,0,0.2,skew,-0.120718067,-0.120718067,0.298791698,0.142069027,0.357244733,1.112483844,0.905,1.258781086,-33.7914197,42.6472523,-0.132804375,-0.132804375,0.322939582,0.165562982,0.384803917,1.077854452,0.914,1.399450206,-34.51222026,-0.110178131,-0.110178131,0.284285798,0.127195781,0.339369611,1.037974574,0.933,1.281634889,-32.4655265,42.6472523,-0.144168404,-0.144168404,0.34010037,0.182950065,0.402899323,1.090035505,0.91,1.448885212,-35.78273667,-0.306649948,-0.306649948,0.33300834,0.160825645,0.258569744,1.016521849,0.783,0.997100823,-118.5946753
392,N_AC300b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,300,0.693147181,0.693147181,0.3,0,0.2,skew,-0.097124346,-0.097124346,0.190469088,0.057772647,0.219972489,1.030847095,0.918,0.836473534,-44.15295138,129.2519628,-0.10647822,-0.10647822,0.198358947,0.062378891,0.226036219,1.020670703,0.913,0.868101431,-47.10670723,-0.09487935,-0.09487935,0.182807857,0.053183807,0.210299648,0.976965588,0.931,0.843795811,-45.1162665,129.2519628,-0.10573253,-0.10573253,0.195876783,0.060755213,0.222767751,1.02795642,0.911,0.849484977,-47.4631225,-0.292706003,-0.292706003,0.301352144,0.117817236,0.179367233,1.018237425,0.613,0.690513447,-163.1881129
393,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,0.693147181,0.693147181,0.3,0,0.2,skew,-0.098188671,-0.098188671,0.154624314,0.036455378,0.163832855,1.046237361,0.882,0.613831062,-59.93222234,422.2977292,-0.111292162,-0.111292162,0.162493537,0.040146241,0.166697583,1.036104674,0.879,0.6306723,-66.76291259,-0.102194086,-0.102194086,0.152547702,0.035488199,0.158333943,1.00711886,0.895,0.616270507,-64.54338465,422.2977292,-0.112193326,-0.112193326,0.163427242,0.040576602,0.167383621,1.037981376,0.879,0.632122843,-67.02766068,-0.291937633,-0.291937633,0.293971229,0.106086829,0.144499577,1.030820059,0.453,0.549492541,-202.0335555
394,N_AC100b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,100,1.108662625,0.693147181,0.3,0,0.2,skew,-0.099495875,-0.099495875,0.279874071,0.120046141,0.332049649,1.050633349,0.93,1.238881962,-29.96415608,43.11826545,-0.132022229,-0.132022229,0.321280141,0.156302207,0.372842258,1.062394706,0.933,1.375679667,-35.40967414,-0.094542852,-0.094542852,0.27701895,0.115310932,0.326311293,1.014470757,0.944,1.260871006,-28.97320881,43.11826545,-0.142365326,-0.142365326,0.339871713,0.174397803,0.392790276,1.080006789,0.928,1.425648064,-36.24461566,-0.272169251,-0.272169251,0.310329429,0.138735158,0.254408688,1.017207837,0.81,0.980393283,-106.981115
395,N_AC300b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,300,1.108662625,0.693147181,0.3,0,0.2,skew,-0.079952558,-0.079952558,0.187018226,0.054522418,0.219495295,1.041673955,0.913,0.825983738,-36.42563652,128.0136393,-0.109910364,-0.109910364,0.200932371,0.064682409,0.229466283,1.045285377,0.901,0.860522229,-47.89826321,-0.086937925,-0.086937925,0.180588604,0.053378256,0.214163299,1.007653586,0.923,0.833128287,-40.5942222,128.0136393,-0.109089984,-0.109089984,0.197444227,0.062302736,0.224616482,1.047549773,0.897,0.840514173,-48.56722119,-0.261640616,-0.261640616,0.273335993,0.101850268,0.182832941,1.053823725,0.686,0.680087136,-143.1036524
396,N_AC1000b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,1.108662625,0.693147181,0.3,0,0.2,skew,-0.079516182,-0.079516182,0.138359602,0.030587506,0.155849196,1.007605605,0.913,0.606306296,-51.02123319,421.1993669,-0.105990985,-0.105990985,0.153683312,0.037065853,0.160803052,1.013706186,0.894,0.621813687,-65.91354058,-0.088146137,-0.088146137,0.141154956,0.031498434,0.154118284,0.992792493,0.917,0.608518474,-57.19382179,421.1993669,-0.106811072,-0.106811072,0.154498445,0.037428855,0.161388648,1.01374083,0.894,0.624056816,-66.1825187,-0.257578235,-0.257578235,0.260535234,0.085612081,0.13886979,1.005448851,0.544,0.541409514,-185.4818354
397,N_AC100b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,100,0.400477567,1.108662625,0.3,0,0.2,skew,-0.193051937,-0.193051937,0.300764203,0.141311249,0.322717128,1.040406139,0.89,1.215898146,-59.82079051,42.76235945,-0.154582911,-0.154582911,0.324909674,0.164329273,0.374931955,1.061145429,0.916,1.385018696,-41.2295907,-0.176416523,-0.176416523,0.285394361,0.128970979,0.312963473,0.984130214,0.917,1.246577184,-56.36968478,42.76235945,-0.156668316,-0.156668316,0.340391327,0.180439875,0.395032866,1.078913993,0.916,1.43523987,-39.65956495,-0.502980789,-0.502980789,0.506275553,0.314394834,0.247924639,0.985537625,0.487,0.986108194,-202.876483
398,N_AC300b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,300,0.400477567,1.108662625,0.3,0,0.2,skew,-0.198319062,-0.198319062,0.234459129,0.083832036,0.211059547,1.018716178,0.828,0.812138099,-93.96355896,128.2484683,-0.164376232,-0.164376232,0.225054079,0.079549959,0.229309826,1.039652961,0.873,0.864594276,-71.6830304,-0.186976408,-0.186976408,0.223536386,0.077024692,0.205198981,0.976026802,0.855,0.824122066,-91.11955973,128.2484683,-0.160635246,-0.160635246,0.220701186,0.076372731,0.224988153,1.041631576,0.87,0.846688381,-71.39720197,-0.505915576,-0.505915576,0.506089202,0.287821273,0.178613005,1.021310863,0.175,0.685540652,-283.2467743
399,N_AC1000b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,0.400477567,1.108662625,0.3,0,0.2,skew,-0.191680675,-0.191680675,0.210382306,0.062806073,0.161526106,1.053202579,0.758,0.601186051,-118.668542,422.5674355,-0.161945604,-0.161945604,0.192638932,0.055042552,0.169838211,1.058784105,0.811,0.628790656,-95.35286773,-0.18362618,-0.18362618,0.202192321,0.058693924,0.158114991,1.022997596,0.778,0.605865914,-116.1345796,422.5674355,-0.161733777,-0.161733777,0.192743101,0.055105237,0.170224553,1.059936927,0.811,0.62953556,-95.01201472,-0.501949722,-0.501949722,0.501949722,0.273645003,0.147353972,1.055639611,0.061,0.547172493,-340.6421379
400,N_AC100b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,100,0.693147181,1.108662625,0.3,0,0.2,skew,-0.179771266,-0.179771266,0.300199064,0.138518741,0.326048064,1.071891589,0.893,1.192363983,-55.13643126,43.45472336,-0.138118622,-0.138118622,0.308647682,0.148185264,0.35949652,1.029966453,0.923,1.368200353,-38.42001634,-0.163954897,-0.163954897,0.286447093,0.125874218,0.314788979,1.00979715,0.915,1.22197822,-52.08406517,43.45472336,-0.139609447,-0.139609447,0.324202107,0.16428769,0.380712271,1.052959256,0.914,1.417305249,-36.67059297,-0.472334259,-0.472334259,0.479755405,0.284594812,0.248106259,0.998761464,0.517,0.973764707,-190.3757934
401,N_AC300b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,300,0.693147181,1.108662625,0.3,0,0.2,skew,-0.189704802,-0.189704802,0.225643488,0.076670042,0.20179904,0.986424402,0.86,0.801924303,-94.00679138,128.0543683,-0.160150394,-0.160150394,0.218721747,0.075050073,0.222376653,1.016517597,0.883,0.857536028,-72.01762941,-0.182843192,-0.182843192,0.218988559,0.072710395,0.198287873,0.955506446,0.871,0.813468275,-92.21098022,128.0543683,-0.155838083,-0.155838083,0.213863154,0.071716237,0.217894946,1.019036101,0.885,0.838176872,-71.51982451,-0.489748624,-0.489748624,0.489958642,0.267721277,0.167019333,0.966422261,0.176,0.677451027,-293.2287039
402,N_AC1000b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,0.693147181,1.108662625,0.3,0,0.2,skew,-0.198716831,-0.198716831,0.210609244,0.062171293,0.150683841,0.995179091,0.732,0.593531161,-131.87667,425.1487689,-0.171072016,-0.171072016,0.193962477,0.055153638,0.160978002,1.01636568,0.806,0.620861356,-106.2704303,-0.189481222,-0.189481222,0.203517721,0.058548573,0.150559317,0.987109112,0.768,0.597888997,-125.8515425,425.1487689,-0.171262432,-0.171262432,0.194299785,0.055257578,0.161098448,1.014204325,0.809,0.622649989,-106.3091759,-0.492908695,-0.492908695,0.492908695,0.261798818,0.137326964,0.995415875,0.047,0.54079086,-358.9307445
403,N_AC100b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,100,1.108662625,1.108662625,0.3,0,0.2,skew,-0.202850927,-0.202850927,0.302687717,0.140410975,0.315217128,1.039783497,0.899,1.188351654,-64.35276145,43.15328767,-0.161790978,-0.161790978,0.321464177,0.166344978,0.374578385,1.079696854,0.919,1.359937545,-43.19282285,-0.177982835,-0.177982835,0.289487598,0.131863067,0.3166788,1.021290835,0.901,1.215479511,-56.20295238,43.15328767,-0.164870551,-0.164870551,0.337182096,0.182947599,0.394868613,1.100182336,0.914,1.406909081,-41.75326814,-0.458878323,-0.458878323,0.462371989,0.269347434,0.242563304,0.988377009,0.546,0.962012137,-189.1787899
404,N_AC300b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,300,1.108662625,1.108662625,0.3,0,0.2,skew,-0.186022894,-0.186022894,0.227928213,0.078231302,0.208974772,1.028910187,0.831,0.796149229,-89.01691455,128.4310213,-0.154694561,-0.154694561,0.218553091,0.073905369,0.223662664,1.033118799,0.88,0.848635735,-69.16423075,-0.174003847,-0.174003847,0.217407954,0.071693682,0.203611888,0.988627647,0.864,0.80732512,-85.45858951,128.4310213,-0.150583179,-0.150583179,0.213919926,0.07079574,0.219473495,1.037247508,0.877,0.829426231,-68.61109984,-0.4669722,-0.4669722,0.467240472,0.247515984,0.171704487,1.005130179,0.231,0.669633879,-271.962724
405,N_AC1000b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.2shapeBCskew,1000,1.108662625,1.108662625,0.3,0,0.2,skew,-0.188840558,-0.188840558,0.20648422,0.059324903,0.153908528,1.022833932,0.744,0.589841933,-122.6966174,423.0879143,-0.164489053,-0.164489053,0.190937555,0.052601833,0.159908584,1.021057021,0.818,0.613903161,-102.8644295,-0.181522384,-0.181522384,0.198787522,0.055928376,0.151660809,1.001018224,0.774,0.593894727,-119.6897111,423.0879143,-0.16527496,-0.16527496,0.191856814,0.053073197,0.160571381,1.020904014,0.821,0.616540084,-102.9292758,-0.46581827,-0.46581827,0.46581827,0.236189439,0.138643427,1.01630662,0.074,0.534752244,-335.9829467
406,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,100,0.400477567,0.400477567,0.3,0.35,0.2,skew,-0.030214944,-0.030214944,0.253956891,0.101364091,0.31709888,1.033746693,0.942,1.202426839,-9.528555779,52.14102318,-0.076278177,-0.076278177,0.299102821,0.146140711,0.374783688,1.078102089,0.93,1.362695683,-20.3525873,-0.035333326,-0.035333326,0.247262842,0.099791959,0.314073491,1.009861594,0.942,1.219122965,-11.25001858,52.14102318,-0.091201205,-0.091201205,0.316677273,0.164090019,0.39487756,1.097693191,0.928,1.410131359,-23.09607181,-0.164009241,-0.164009241,0.253481955,0.100873593,0.272118743,1.024845264,0.904,1.04082627,-60.2712034
407,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,300,0.400477567,0.400477567,0.3,0.35,0.2,skew,-0.017591253,-0.017591253,0.166650364,0.04286404,0.206390856,1.003742755,0.953,0.806020551,-8.523271262,157.699893,-0.039129532,-0.039129532,0.182927952,0.05129747,0.223195353,1.012731767,0.949,0.863910597,-17.53151756,-0.021989406,-0.021989406,0.163428039,0.040944901,0.20125076,0.973098924,0.961,0.810697109,-10.92637153,157.699893,-0.04178653,-0.04178653,0.179692645,0.049555031,0.218761911,1.015110084,0.947,0.844766441,-19.10137364,-0.160902185,-0.160902185,0.198330053,0.060335699,0.185689705,1.007557197,0.856,0.722430717,-86.65110683
408,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,1000,0.400477567,0.400477567,0.3,0.35,0.2,skew,-0.017209212,-0.017209212,0.129915379,0.026302994,0.161347049,1.036355432,0.941,0.610281752,-10.66596047,526.9130924,-0.033192994,-0.033192994,0.137552735,0.029669911,0.169105685,1.033868117,0.944,0.641166987,-19.62855019,-0.023891211,-0.023891211,0.128820759,0.025956955,0.159410088,1.021691458,0.952,0.611609364,-14.98726412,526.9130924,-0.034221328,-0.034221328,0.138463595,0.030104619,0.170183671,1.03638751,0.942,0.643685614,-20.10846714,-0.159722165,-0.159722165,0.182872831,0.048669935,0.15225619,1.035967215,0.788,0.576112148,-104.9035612
409,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,100,0.693147181,0.400477567,0.3,0.35,0.2,skew,-0.011566272,-0.011566272,0.246181346,0.096474127,0.310542726,1.054364275,0.929,1.154539419,-3.724534855,52.59430712,-0.066151577,-0.066151577,0.287950397,0.134945614,0.361524941,1.063261736,0.931,1.332834314,-18.29792896,-0.016203189,-0.016203189,0.238560758,0.090014552,0.299736302,1.004092143,0.94,1.170156266,-5.405814774,52.59430712,-0.081176302,-0.081176302,0.305137066,0.150546788,0.379606766,1.077242823,0.927,1.381333112,-21.38431371,-0.137142685,-0.137142685,0.241103817,0.094108433,0.27454634,1.050621843,0.918,1.024347518,-49.95247267
410,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,300,0.693147181,0.400477567,0.3,0.35,0.2,skew,0.007518254,0.007518254,0.162609287,0.041051051,0.202572363,1.013038207,0.952,0.783849084,3.711391838,158.4404571,-0.03986404,-0.03986404,0.180805534,0.051685811,0.223934849,1.031431216,0.944,0.851058667,-17.80162418,-0.00370488,-0.00370488,0.157485995,0.038903135,0.197302655,0.981328993,0.957,0.788127325,-1.877764695,158.4404571,-0.042437701,-0.042437701,0.177738498,0.04983198,0.219269471,1.03409148,0.946,0.831184232,-19.35413114,-0.129932649,-0.129932649,0.184544187,0.051764492,0.186860684,1.029957048,0.892,0.711175697,-69.5345036
411,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,1000,0.693147181,0.400477567,0.3,0.35,0.2,skew,-0.001035865,-0.001035865,0.119259644,0.022025195,0.14847952,0.976040899,0.962,0.596316225,-0.697648659,526.7976705,-0.042206103,-0.042206103,0.129263321,0.026190424,0.156312194,0.968144608,0.948,0.632893616,-27.00115844,-0.013771795,-0.013771795,0.116074329,0.021183531,0.144965111,0.950968636,0.961,0.59755156,-9.500075562,526.7976705,-0.043347215,-0.043347215,0.129834168,0.02637531,0.156591346,0.968395349,0.947,0.633859714,-27.68174383,-0.139152177,-0.139152177,0.162366659,0.039218359,0.140978388,0.974929875,0.849,0.566835771,-98.70461604
412,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,100,1.108662625,0.400477567,0.3,0.35,0.2,skew,0.041991581,0.041991581,0.227868068,0.084013111,0.286935795,1.009507568,0.945,1.114174557,14.63448666,52.78584938,-0.064121925,-0.064121925,0.282333161,0.125427442,0.34847849,1.036193183,0.941,1.318297209,-18.40054024,0.024926353,0.024926353,0.22180981,0.079548897,0.281081093,0.976805542,0.952,1.127980534,8.86802918,52.78584938,-0.076428205,-0.076428205,0.299013282,0.140562355,0.367227369,1.054253371,0.942,1.365425878,-20.81223013,-0.074938515,-0.074938515,0.201644466,0.065982893,0.245820136,0.960348844,0.951,1.003382503,-30.48510009
413,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,300,1.108662625,0.400477567,0.3,0.35,0.2,skew,0.045222006,0.045222006,0.156177837,0.039684708,0.194106558,1.000678111,0.94,0.76036811,23.29751576,158.0118146,-0.043882735,-0.043882735,0.171451647,0.047701145,0.214059037,1.00241392,0.941,0.837075375,-20.50029556,0.03012571,0.03012571,0.149360091,0.036371553,0.188413095,0.966370974,0.952,0.764267326,15.98918079,158.0118146,-0.046460741,-0.046460741,0.169216378,0.04632045,0.210252362,1.006437044,0.938,0.8189028,-22.09760732,-0.081228531,-0.081228531,0.157519924,0.039483623,0.18143447,1.018880376,0.929,0.698030967,-44.77017589
414,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0.35sdBC0.2shapeBCskew,1000,1.108662625,0.400477567,0.3,0.35,0.2,skew,0.052029137,0.052029137,0.121377845,0.022818918,0.141887348,0.955112781,0.948,0.582327232,36.66932798,526.541628,-0.033167173,-0.033167173,0.12345476,0.023785297,0.150691552,0.947754718,0.957,0.623262558,-22.00997492,0.032925791,0.032925791,0.115426615,0.020708667,0.140157782,0.941651341,0.961,0.583452055,23.49194662,526.541628,-0.034090969,-0.034090969,0.123822546,0.023941418,0.151003396,0.947856159,0.956,0.624485506,-22.57629305,-0.070688042,-0.070688042,0.122235778,0.023236142,0.135120686,0.950022938,0.924,0.557526914,-52.31474468
415,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0.35sdBC0.2shapeBCskew,100,0.400477567,0.693147181,0.3,0.35,0.2,skew,-0.065250041,-0.065250041,0.243503925,0.093404898,0.298724902,1.02633648,0.947,1.140931966,-21.8428528,52.77943846,-0.061522881,-0.061522881,0.288969118,0.130538741,0.356202971,1.061642827,0.933,1.315216335,-17.27186081,-0.061818978,-0.061818978,0.236859105,0.088126815,0.290498914,0.977980874,0.952,1.1643733,-21.28027856,52.77943846,-0.070091762,-0.070091762,0.304961347,0.144974356,0.374435179,1.077162527,0.929,1.362616032,-18.71933138,-0.305773591,-0.305773591,0.335000425,0.161080022,0.260096487,1.006362464,0.785,1.013113596,-117.5615997
